target_name	genbankid	targetid	ks_start	ks_end	arget_start	target_end	cluster_num	cluster_type	cluster_coord	cluster_len	species	phyla	count	score	copynum	genome_size	complete	antismashfile
Aminodeoxychorismate synthase component 1	CP005929	sp_P05041_PABB_ECOLI	3243810	3244043	3241590	3243692	cluster-1	t1pks-nrps	3207594-3341587	118	Actinoplanes sp. N902-109	Actinobacteria	0	-1.00	2	9228054	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP005929_3055890_3971506/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	MLFG01000003	sp_P0A725_LPXC_ECOLI	265841	266267	273471	274388	cluster-1	t1pks	245837-293474	7204	Burkholderia contaminans	Proteobacteria	0	-1.00	0	2281089	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MLFG01000003_115849_417120/index.html
Transcriptional regulatory protein WalR	CP018335	sp_Q9RDT5_WALR_STAAU	2752657	2753084	2744689	2745372	cluster-1	transatpks-nrps	2727981-2780047	7285	Clostridium kluyveri	Firmicutes	0	-1.00	0	4454353	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP018335_2604839_2906122/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK339284	sp_P18335_ARGD_ECOLI	1877927	1878351	1871310	1872512	cluster-1	t3pks-t1pks	1856747-1913143	5415	Mycobacterium tuberculosis MAL020192	Actinobacteria	0	-1.00	0	3912512	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK339284_1734390_2035154/index.html
Transcriptional regulatory protein WalR	QMEX01000050	sp_Q9RDT5_WALR_STAAU	17611	18034	24223	24906	cluster-1	t1pks-nrps	1-27677	6189	Mycolicibacter senuensis	Actinobacteria	0	-1.00	0	27677	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QMEX01000050/index.html
Threonine--tRNA ligase	LGTC01000001	sp_P0A8M3_SYT_ECOLI	2644331	2644797	2635897	2637831	cluster-1	t1pks	2624321-2672198	6500	Pseudobacteroides cellulosolvens ATCC 35603 = DSM 2933	Firmicutes	0	-1.00	0	6878816	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGTC01000001_2497729_2802174/index.html
ATP-dependent zinc metalloprotease FtsH	NW_011337187	sp_P0AAI3_FTSH_ECOLI	493661	494021	484264	491318	cluster-1	t1pks	481956-532900	2343	Notothenia coriiceps (black rockcod)	Metazoa	0	-1.00	0	820046	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NW_011337187/index.html
ATP-dependent Clp protease proteolytic subunit	PDZS01000010	sp_P0A6G7_CLPP_ECOLI	63754	64178	57245	57865	cluster-1	bacteriocin-transatpks-arylpolyene	54136-132195	5889	Deltaproteobacteria bacterium YD0425bin51 (sediment metagenome)	Proteobacteria	0	-1.00	0	132195	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PDZS01000010/index.html
Alanine racemase	JWIC01000001	sp_P0A6B4_ALR1_ECOLI	166429	166839	159758	160840	cluster-1	t1pks-nrps	145707-217659	5589	Pseudoalteromonas luteoviolacea	Proteobacteria	0	-1.00	0	299332	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JWIC01000001/index.html
DNA polymerase III subunit alpha	CP023992	sp_P10443_DPO3A_ECOLI	738965	739391	733956	737486	cluster-6	t1pks-nrps	718914-836239	1479	Streptomyces malaysiensis	Actinobacteria	0	-1.00	8	10694678	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP023992/index.html
Aminodeoxychorismate synthase component 1	CP001131	sp_P05041_PABB_ECOLI	4514814	4515209	4505387	4506868	cluster-3	t1pks	4500057-4546059	7946	Anaeromyxobacter sp. K	Proteobacteria	0	-1.00	0	5061632	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP001131/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NQNB01000067	sp_P18335_ARGD_ECOLI	37039	37447	42080	43390	cluster-1	t1pks-nrps	1-70416	4633	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	243422	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NQNB01000067/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP013445	sp_P18335_ARGD_ECOLI	82781	83189	87831	89141	cluster-1	bacteriocin-t1pks-nrps	21243-147909	4642	Burkholderia ubonensis	Proteobacteria	0	-1.00	1	835894	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP013445/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP008959	sp_P18335_ARGD_ECOLI	1255204	1255472	1248587	1249789	cluster-2	t3pks-t1pks	1233931-1292150	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	4539435	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008959_1105270_1412928/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LZJO01000057	sp_P18335_ARGD_ECOLI	15819	16243	9152	10345	cluster-1	t3pks-t1pks	1-34210	5474	Mycobacterium intracellulare	Actinobacteria	0	-1.00	0	34210	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZJO01000057/index.html
GMP synthase [glutamine-hydrolyzing]	CTEE01000001	sp_P04079_GUAA_ECOLI	1334101	1334346	1329336	1330940	cluster-1	t1pks-nrps	1287498-1338007	3161	Mycobacterium lentiflavum	Actinobacteria	0	-1.00	1	6224367	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CTEE01000001_1162890_1484740/index.html
Peptide deformylase	CP011799	sp_P0A6K3_DEF_ECOLI	3231906	3232332	3242262	3242912	cluster-1	terpene-t1pks-nrps	3188826-3261807	9930	Streptomyces sp. PBH53	Actinobacteria	0	-1.00	0	9153597	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP011799_3081261_3506757/index.html
UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA	LNQB01000073	sp_P0A749_MURA_ECOLI	621760	622179	613495	614787	cluster-1	t1pks	601757-649298	6973	Sinorhizobium saheli (Ensifer saheli)	Proteobacteria	0	-1.00	0	676484	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LNQB01000073/index.html
2-succinylbenzoate--CoA ligase	JX679499	sp_P37353_MENE_ECOLI	88195	88437	93277	96402	cluster-1	t1pks-arylpolyene-nrps	24355-135420	4840	Streptoalloteichus sp. ATCC 53650	Actinobacteria	0	-1.00	0	135420	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/JX679499/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LOWY01000035	sp_P0A725_LPXC_ECOLI	130137	130562	137752	138669	cluster-1	t1pks	110133-150702	7190	Burkholderia sp. FL-7-2-10-S1-D7	Proteobacteria	0	-1.00	0	150702	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LOWY01000035/index.html
Transcriptional regulatory protein WalR	QNRM01000001	sp_Q9RDT5_WALR_STAAU	989239	989661	985611	986312	cluster-1	t1pks	969235-1016854	2927	Achromobacter marplatensis (Achromobacter spiritinus)	Proteobacteria	0	-1.00	3	1469177	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QNRM01000001_839247_1140512/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP017593	sp_P18335_ARGD_ECOLI	1884404	1884828	1877787	1878989	cluster-2	t3pks-t1pks	1863224-1921350	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	4427062	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP017593_1740888_2041583/index.html
Cytochrome bd-I ubiquinol oxidase subunit 1	CP009962	sp_P0ABJ9_CYDA_ECOLI	2034912	2035346	2023576	2025168	cluster-2	transatpks-nrps	2014910-2095477	9744	Collimonas arenae	Proteobacteria	0	-1.00	0	5603532	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP009962_1714580_2199612/index.html
Pyruvate dehydrogenase [ubiquinone]	CP031320	sp_P07003_POXB_ECOLI	6017800	6018226	6011641	6013473	cluster-4	t1pks	5997763-6089548	4327	Streptomyces armeniacus	Actinobacteria	0	-1.00	2	8083249	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP031320/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK339450	sp_P18335_ARGD_ECOLI	1876326	1876750	1869709	1870911	cluster-1	t3pks-t1pks	1855053-1913273	5415	Mycobacterium tuberculosis OFXR-26	Actinobacteria	0	-1.00	0	3937464	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK339450_1739027_2040199/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	MBEU01000059	sp_P18335_ARGD_ECOLI	37	462	8840	10024	cluster-1	t3pks-t1pks	1-24589	8378	Mycobacterium sp. IS-836	Actinobacteria	0	-1.00	0	63932	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MBEU01000059/index.html
Serine--tRNA ligase	LGKJ01000215	sp_P0A8L1_SYS_ECOLI	7222	7572	5719	6996	cluster-1	butyrolactone-t1pks	1-55221	226	Streptomyces sp. NRRL S-4	Actinobacteria	0	-1.00	1	322709	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGKJ01000215/index.html
Serine--tRNA ligase	JOCT01000005	sp_P0A8L1_SYS_ECOLI	51645	51995	52949	54226	cluster-1	t1pks-butyrolactone-nrps	1-70251	954	Streptomyces sp. NRRL S-455	Actinobacteria	0	-1.00	1	246862	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOCT01000005/index.html
Phenylalanine--tRNA ligase alpha subunit	LQPF01000175	sp_P08312_SYFA_ECOLI	8707	9126	5681	6724	cluster-1	t1pks-resorcinol	1-19364	1983	Mycobacterium lacus	Actinobacteria	0	-1.00	1	19364	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQPF01000175/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	QYCY01000002	sp_P18335_ARGD_ECOLI	2347152	2347389	2343748	2345019	cluster-1	t1pks	2328408-2515450	2133	Streptomyces rapamycinicus NRRL 5491	Actinobacteria	0	-1.00	5	3903534	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QYCY01000002_2296514_2597797/index.html
Aminodeoxychorismate synthase component 1	JOJM01000031	sp_P05041_PABB_ECOLI	70465	70890	65991	68084	cluster-2	t1pks	41125-114321	2381	Streptomyces sp. NRRL B-1347	Actinobacteria	0	-1.00	1	162866	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JOJM01000031/index.html
Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	FMZZ01000001	sp_P17169_GLMS_ECOLI	606701	607121	597073	598866	cluster-2	t1pks-otherks	586697-664896	7835	Alloactinosynnema iranicum	Actinobacteria	0	-1.00	0	1146341	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FMZZ01000001_463048_764322/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP010895	sp_P18335_ARGD_ECOLI	2340206	2340360	2333589	2334791	cluster-2	t3pks-t1pks	2318933-2377179	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	4392860	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP010895_2190718_2491005/index.html
Phospho-N-acetylmuramoyl-pentapeptide-transferase	LJOP01000022	sp_P0A6W3_MRAY_ECOLI	22388	22837	32778	33878	cluster-1	t1pks-otherks	1-39119	9941	Anabaena sp. LE011-02 (freshwater metagenome)	Cyanobacteria	0	-1.00	0	39119	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LJOP01000022/index.html
Aspartate--tRNA ligase	BDBD01000004	sp_P21889_SYD_ECOLI	236677	237103	225409	227265	cluster-3	t1pks	216674-263099	9412	Nocardia coubleae NBRC 108252	Actinobacteria	0	-1.00	0	648655	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BDBD01000004/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK322520	sp_P18335_ARGD_ECOLI	1880364	1880788	1873747	1874949	cluster-2	t3pks-t1pks	1859184-1883386	5415	Mycobacterium tuberculosis XTB13-193	Actinobacteria	0	-1.00	0	3962598	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK322520_1582125_1883386/index.html
DNA-directed RNA polymerase subunit alpha	HG799465	sp_P0A7Z4_RPOA_ECOLI	767603	767705	773636	774643	cluster-1	t1pks-otherks	736874-787999	5931	Gemmata massiliana	Planctomycetes	0	-1.00	0	1110676	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/HG799465/index.html
ATP-dependent Clp protease proteolytic subunit	BBAA01000032	sp_P0A6G7_CLPP_ECOLI	28322	28741	22030	22620	cluster-1	transatpks-nrps	3589-49841	5702	Ruminiclostridium josui JCM 17888	Firmicutes	0	-1.00	0	49841	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/BBAA01000032/index.html
Transcriptional regulatory protein WalR	KK366027	sp_Q9RDT5_WALR_STAAU	241499	241917	251099	251782	cluster-2	bacteriocin-thiopeptide-transatpks-t1pks-nrps	167247-270783	9182	Paenibacillus sp. UNC217MF	Firmicutes	0	-1.00	0	1235552	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK366027_51318_740622/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	GG663497	sp_P18335_ARGD_ECOLI	2342853	2343265	2336241	2337443	cluster-1	t3pks-t1pks	2321673-2379764	5410	Mycobacterium tuberculosis CPHL_A	Actinobacteria	0	-1.00	0	2859462	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/GG663497_2192919_2494160/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	CP015033	sp_P0A725_LPXC_ECOLI	136694	137120	135776	136693	cluster-1	t1pks	116690-164327	1	Burkholderia cenocepacia	Proteobacteria	0	-1.00	2	3526250	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP015033_0_294315/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	AFIF01000153	sp_P18335_ARGD_ECOLI	63670	63947	56570	57799	cluster-1	t3pks-t1pks	42002-94024	5871	Mycobacterium avium subsp. paratuberculosis S397	Actinobacteria	0	-1.00	0	123915	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AFIF01000153/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	NZ_FMAZ01000002	sp_P18335_ARGD_ECOLI	234245	234650	231614	234175	cluster-1	t1pks	214237-257290	70	Arthrobacter enclensis	Actinobacteria	0	-1.00	0	746825	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_FMAZ01000002/index.html
Aspartate--tRNA ligase	POVT01000020	sp_P21889_SYD_ECOLI	460922	461359	454020	455789	cluster-1	transatpks	440292-496454	5133	Paenibacillus polymyxa	Firmicutes	0	-1.00	0	496454	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/POVT01000020/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP022704	sp_P18335_ARGD_ECOLI	1872866	1873290	1866249	1867451	cluster-2	t3pks-t1pks	1851686-1909808	5415	Mycobacterium tuberculosis	Actinobacteria	0	-1.00	0	4404947	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP022704_1584303_2030918/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP021121	sp_P18335_ARGD_ECOLI	5605561	5605980	5601345	5602574	cluster-1	t1pks	5585517-5633253	2987	Streptomyces sp. SCSIO 03032	Actinobacteria	0	-1.00	4	6287975	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP021121/index.html
DNA polymerase III subunit epsilon	MJLZ01000030	sp_P03007_DPO3E_ECOLI	8127	8553	4896	5633	cluster-1	t1pks	1-42595	2494	Brenneria alni	Proteobacteria	0	-1.00	1	52061	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MJLZ01000030/index.html
2-succinylbenzoate--CoA ligase	QZFU01000016	sp_P37353_MENE_ECOLI	813472	813821	810355	811926	cluster-1	t1pks-nrps	780479-838398	1546	Nocardia sp. YIM PH 21724	Actinobacteria	0	-1.00	1	1126272	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QZFU01000016_663494_1126272/index.html
Proline--tRNA ligase	MIET01000014	sp_P16659_SYP_ECOLI	102801	103228	93566	95293	cluster-1	transatpks-nrps	82783-136145	7508	Pseudoalteromonas sp. MSK9-3	Proteobacteria	0	-1.00	0	136145	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MIET01000014/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	CP013401	sp_P0A725_LPXC_ECOLI	791818	792244	799442	800353	cluster-1	t1pks	771814-819445	7198	Burkholderia metallica	Proteobacteria	0	-1.00	0	3556612	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP013401_641826_943103/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	LT841359	sp_P18335_ARGD_ECOLI	2566755	2567180	2560030	2561214	cluster-1	t3pks-t1pks	2545617-2603773	5541	Mycobacterium sp. AFP003	Actinobacteria	0	-1.00	0	6115996	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT841359_2416829_2730680/index.html
DNA-directed RNA polymerase subunit alpha	PSUR01000002	sp_P0A7Z4_RPOA_ECOLI	130993	131413	140610	141596	cluster-1	t1pks	109101-153967	9197	Rathayibacter rathayi	Actinobacteria	0	-1.00	0	180645	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PSUR01000002/index.html
Elongation factor G	CP017248	sp_P0A6M8_EFG_ECOLI	1685026	1685451	1678372	1680438	cluster-1	t1pks	1664991-1809280	4588	Streptomyces puniciscabiei	Actinobacteria	0	-1.00	3	9698948	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP017248_1539119_1939139/index.html
beta-lactamase	HK492617	beta_lactamase	4658	5094	14020	14880	cluster-1	t1pks	1-16422	8926	Unknown	None	0	-1.00	0	16422	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/HK492617/index.html
UDP-N-acetylenolpyruvoylglucosamine reductase MurB	KN708638	sp_P08373_MURB_ECOLI	2853489	2853915	2863696	2864730	cluster-1	lantipeptide-t1pks	2819347-2876550	9781	Streptomyces sp. CT34	Actinobacteria	0	-1.00	0	8002696	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KN708638_2703521_3004798/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	CP000958	sp_P0A725_LPXC_ECOLI	836874	837300	844504	845421	cluster-1	t1pks	816870-864507	7204	Burkholderia cenocepacia MC0-3	Proteobacteria	0	-1.00	0	3532883	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP000958_686882_988159/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	ML058600	sp_P0A725_LPXC_ECOLI	53372	53797	52403	53329	cluster-1	t1pks	33368-80933	43	Burkholderia sp. Nafp2/4-1b	Proteobacteria	0	-1.00	2	322407	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/ML058600/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	CP018363	sp_P18335_ARGD_ECOLI	1787975	1788399	1781401	1782615	cluster-2	t3pks-t1pks	1766818-1825048	5360	Mycobacterium avium subsp. hominissuis	Actinobacteria	0	-1.00	0	5626623	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP018363_1369722_1951915/index.html
D-alanine-D-alanine ligase B	LGCW01000241	sp_P07862_DDLB_ECOLI	14925	15338	9246	10292	cluster-1	t1pks	1-58125	4633	Streptomyces sp. NRRL F-5755	Actinobacteria	0	-1.00	1	72929	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LGCW01000241/index.html
Acetylornithine/succinyldiaminopimelate aminotransferase	KK340090	sp_P18335_ARGD_ECOLI	751647	752051	759624	760826	cluster-1	t3pks-t1pks	751634-775389	7573	Mycobacterium tuberculosis UT0083	Actinobacteria	0	-1.00	0	2630787	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK340090_751633_1052897/index.html
UDP-3-O-acyl-N-acetylglucosamine deacetylase	LR025742	sp_P0A725_LPXC_ECOLI	1804917	1805343	1803998	1804915	cluster-3	t1pks	1784912-1832552	2	Burkholderia stabilis	Proteobacteria	0	-1.00	2	3705321	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LR025742/index.html
2-succinylbenzoate--CoA ligase	NAPR01000022	sp_P37353_MENE_ECOLI	61323	61748	58992	61049	cluster-1	aminocoumarin-t1pks-nrps	30196-135148	274	Micromonospora sp. NBS 11-29	Actinobacteria	0	-1.00	1	202263	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NAPR01000022/index.html
Transcription termination factor Rho	FORP01000005	sp_P0AG30_RHO_ECOLI	277555	277974	286219	287277	cluster-2	t1pks	257546-303635	8245	Amycolatopsis sacchari	Actinobacteria	0	-1.00	0	360290	False	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FORP01000005/index.html
Aspartate--tRNA ligase	CP020028	sp_P21889_SYD_ECOLI	1402842	1403275	1408707	1410485	cluster-1	transatpks-nrps	1338402-1426796	5432	Paenibacillus kribbensis	Firmicutes	0	-1.00	0	5778702	True	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP020028_1208429_1556139/index.html
