target_name	target id	gbid	score_final	antismashfile	cluster_num	cluster_type	distance	species	phyla	homologs	homologs_list	redundant	redundant_list	count	copynum	coevolution score	positive	pos_homolog	pos_redundant
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP008963	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008963_1105269_1412928/index.html	cluster-1	t1pks	13143	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.1039220223	False	False	False
Gyrase B	GyrB-R	NQJM01000001	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NQJM01000001_3204582_3518107/index.html	cluster-1	t1pks-nrps	6959	Erwinia amylovora	Proteobacteria	0	[]	1	[]	54	4	3.89324917861	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	NKRA01000001	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKRA01000001_5604381_5905642/index.html	cluster-1	t1pks-nrps	2519	Mycobacterium persicum	Actinobacteria	1	[u'MWKW01000001']	11	[u'CP009481', u'CP019888', u'JANZ01000003', u'LQOX01000055', u'MVBM01000009', u'MWKY01000001', u'MWKZ01000001', u'NKRC01000001', u'NKRE01000001', u'NZ_UPHU01000001']	169	2	14.6019644436	False	False	False
Translation initiation factor	rubR1_TIF	LNQB01000073	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LNQB01000073/index.html	cluster-1	t1pks	11418	Sinorhizobium saheli (Ensifer saheli)	Proteobacteria	10	[u'LMFB01000001', u'LMJD01000001', u'LMQB01000023', u'LPUX01000053', u'MBFK01000150', u'MKIP01000058', u'MOOY01000008', u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	10	[u'AMCX01000019', u'AZNX01000001', u'JQMF01000001', u'KB905370', u'LMEY01000001', u'LMFA01000005', u'LMJJ01000001', u'LYBW01000060', u'QKLQ01000001']	43	2	16.1048777708	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	NZ_MWIH01000005	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/NZ_MWIH01000005/index.html	cluster-2	t1pks	16476	Saccharomonospora sp. LRS4.154	Actinobacteria	0	[]	2	[u'NZ_AZUM01000002']	27	0	4.35905103856	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP025546	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP025546_2698588_3230900/index.html	cluster-1	t1pks-nrps	11183	Mycobacterium paragordonae	Actinobacteria	0	[]	4	[u'LKTM01000002', u'LQPD01000112', u'LZLE01000171']	169	2	15.1502548853	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	NKRE01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKRE01000001_5530_520704/index.html	cluster-2	t1pks-nrps	13176	Mycobacterium kansasii	Actinobacteria	1	[u'MWKW01000001']	11	[u'CP009481', u'CP019888', u'JANZ01000003', u'LQOX01000055', u'MVBM01000009', u'MWKY01000001', u'MWKZ01000001', u'NKRA01000001', u'NKRC01000001', u'NZ_UPHU01000001']	169	2	14.1512572497	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	HG322951	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/HG322951_3408375_3709637/index.html	cluster-1	t1pks-nrps	19901	Mycolicibacterium septicum DSM 44393	Actinobacteria	11	[u'AUWS01000008', u'CP000580', u'CP006936', u'CP015596', u'CP020809', u'LMJA01000001', u'LT549889', u'LZSU01000019', u'LZTB01000025', u'MCHX01000047', u'MVHJ01000001']	4	[u'CWKH01000001', u'LDPU01000001', u'LT546207']	169	2	12.4630835234	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LT963316	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT963316_410457_711725/index.html	cluster-2	t1pks-nrps	15517	Mycolicibacterium setense	Actinobacteria	2	[u'CP020809', u'LQOQ01000036']	2	[u'OLMG01000001']	169	2	12.297191417	False	False	False
Threonyl-tRNA synthetase	borI_Thr-tRNA-syn	AKJU01000004	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/AKJU01000004/index.html	cluster-1	transatpks-nrps	18509	Pseudomonas sp. GM17	Proteobacteria	0	[]	3	[u'ATBG01000008', u'QJRW01000001']	31	2	11.6974086777	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LQOJ01000049	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQOJ01000049/index.html	cluster-1	t1pks-nrps	11033	Mycolicibacterium fallax	Actinobacteria	1	[u'MVHS01000016']	1	[]	169	2	12.3773480547	False	False	False
3-oxoacyl-[acyl-carrier-protein] synthase 1 (FabB/F)	PtmP3_FabB-F	KB895228	70	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB895228/index.html	cluster-1	t1pks-nrps	403	Salinispora pacifica CNT045	Actinobacteria	1	[u'FQ859185']	3	[u'JOGB01000030', u'KB913022']	13	2	3.01238332845	False	False	True
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	LWCJ01000100	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LWCJ01000100/index.html	cluster-1	t1pks	6677	Mycobacterium kansasii	Actinobacteria	4	[u'AP017635', u'CP000325', u'CP000854', u'CP003899']	7	[u'LQOX01000148', u'LWCI01000110', u'MWQA01000001', u'NKRC01000001', u'NKRE01000001', u'NZ_UPHU01000001']	27	2	6.72148155925	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZJD01000185	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZJD01000185/index.html	cluster-1	t1pks-nrps	16249	Mycobacterium sp. E802	Actinobacteria	0	[]	6	[u'CP009914', u'LN879428', u'LZSO01000001', u'MBEQ01000069', u'MSTD01000006']	169	2	13.952617506	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	MCHX01000047	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MCHX01000047/index.html	cluster-1	t1pks-nrps	17647	Mycobacterium grossiae	Actinobacteria	8	[u'AUWS01000008', u'CP019420', u'CP020809', u'CYSI01000007', u'HG322951', u'LZTB01000025', u'MVOC01000016', u'UGQT01000001']	1	[]	169	2	11.5732408013	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP018043	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP018043_1567521_1868786/index.html	cluster-1	t1pks	10161	Mycobacterium sp. WY10	Actinobacteria	2	[u'CP019882', u'LN929908']	10	[u'AGIQ01000004', u'BEWG01000104', u'CP011773', u'JALN02000001', u'MVIH01000007', u'NOZR01000005', u'PDHO01000010', u'QAYH01000008', u'UGQK01000002']	169	2	15.9405930288	False	False	False
Enoyl-[acyl-carrier-protein] reductase [NADH] FabI	BatG_FabI	JNWQ01000016	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JNWQ01000016/index.html	cluster-1	phosphonate-t1pks-nrps	14421	Streptomyces novaecaesareae	Actinobacteria	0	[]	2	[u'LWKZ01000025']	10	2	13.8281233925	False	False	False
DNA polymerase sliding clamp	GriR_DnaN	LIVW01000001	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LIVW01000001_1685006_1985731/index.html	cluster-1	ectoine-arylpolyene-t1pks-nrps-butyrolactone-ladderane	4118	Streptomyces sp. CB02115	Actinobacteria	0	[]	3	[u'CM003601', u'LISY01000001']	4	4	0.828463108042	False	False	False
Translation initiation factor	rubR1_TIF	PSUR01000002	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PSUR01000002/index.html	cluster-1	t1pks	7613	Rathayibacter rathayi	Actinobacteria	0	[]	2	[u'QGDV01000003']	44	2	25.7144925419	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LQPJ01000002	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQPJ01000002/index.html	cluster-1	t1pks	3734	Mycobacterium palustre	Actinobacteria	0	[]	15	[u'CSTD01000001', u'LQPL01000015', u'LQPO01000034', u'LQPR01000003', u'LZIC01000115', u'LZIR01000070', u'LZIS01000249', u'LZKL01000111', u'LZKR01000030', u'LZKT01000050', u'LZLY01000158', u'LZSE01000009', u'MOWS01000076', u'MVHR01000021']	169	2	15.0216510395	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	KK338784	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK338784_1724511_1888069/index.html	cluster-1	t1pks	14019	Mycobacterium tuberculosis variant africanum (Mycobacterium africanum)	Actinobacteria	1	[u'CP004886']	33	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008982', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FO203510', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.1678637979	False	False	False
3-oxoacyl-[acyl-carrier-protein] synthase 1 (FabB/F)	PtmP3_FabB-F	LN879412	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/LN879412/index.html	cluster-1	t1pks-nrps	403	Lentzea sp. ATCC 31319	Actinobacteria	0	[]	1	[]	13	2	2.94027259123	True	False	False
Acetyl CoA carboxylase	AdmT_ACC	FNMZ01000003	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNMZ01000003/index.html	cluster-2	t1pks	8798	Albimonas donghaensis	Proteobacteria	1	[u'FOQH01000007']	1	[]	59	2	8.40600298695	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	CP015756	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP015756_2287592_2593534/index.html	cluster-1	t1pks-nrps	5935	Clostridium estertheticum subsp. estertheticum	Firmicutes	0	[]	1	[]	55	4	11.1848973344	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	CP000854	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP000854_1273664_1574935/index.html	cluster-1	t1pks-nrps	15271	Mycobacterium marinum M	Actinobacteria	5	[u'LQPF01000043', u'LQPW01000167', u'MVHE01000006', u'MVIK01000003', u'NCXP01000025']	5	[u'AP017635', u'AP018410', u'CP025779', u'KZ269929']	169	2	15.590917925	False	False	False
Elongation factor Tu	EF-Tu	KB899005	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KB899005/index.html	cluster-1	t1pks-nrps	13241	Streptomyces sp. CNB091	Actinobacteria	0	[]	1	[]	42	2	24.5410816096	False	False	False
Translation initiation factor	rubR1_TIF	QKLQ01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QKLQ01000001/index.html	cluster-1	t1pks	17323	Ensifer sp. AP48	Proteobacteria	3	[u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	17	[u'AMCX01000019', u'AZNX01000001', u'JQMF01000001', u'KB905370', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'LPUX01000053', u'LYBW01000060', u'MBFK01000150', u'MKIP01000058', u'MOOY01000008']	44	2	15.5003359503	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	CP008982	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP008982_1105277_1412932/index.html	cluster-1	t1pks	13631	Mycobacterium tuberculosis	Actinobacteria	2	[u'CP004886', u'FO203510']	32	[u'AQQC01000053', u'CM002124', u'CP003233', u'CP008959', u'CP008960', u'CP008963', u'CP008965', u'CP008967', u'CP008968', u'CP008970', u'CP008973', u'CP008975', u'CP008976', u'CP008977', u'CP008983', u'CP009449', u'CP010895', u'CP016401', u'CP017593', u'CP022704', u'CP024614', u'FO203509', u'FR878060', u'JQEX01000030', u'KK338758', u'KK338784', u'KK338939', u'KK356241', u'KL407303', u'KQ483382', u'MQDE01000005']	169	2	13.0809838937	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZMH01000031	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZMH01000031/index.html	cluster-1	t1pks-nrps	3143	Mycobacterium asiaticum	Actinobacteria	8	[u'LQOY01000248', u'LQPQ01000178', u'LZLF01000227', u'LZLQ01000124', u'LZLS01000103', u'MAEM01000259', u'NCXP01000025', u'PEQP01000006']	5	[u'HG964936', u'LZKQ01000051', u'LZKS01000106', u'LZLM01000005']	169	2	17.212593881	False	False	False
Elongation factor Tu	EF-Tu	FNIE01000009	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/FNIE01000009/index.html	cluster-1	t1pks	4590	Streptomyces guanduensis	Actinobacteria	0	[]	1	[]	31	2	26.917293491	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	CP016176	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP016176_112109_473337/index.html	cluster-1	nrps-t1pks-PUFA-otherks	10084	Xenorhabdus hominickii	Proteobacteria	7	[u'NIBS01000014', u'NIBV01000002', u'NIUA01000001', u'NJAH01000006', u'NJGH01000020', u'NZ_NJGH01000020', u'QTUB01000001']	1	[]	58	2	11.8399957556	False	False	False
Translation initiation factor	rubR1_TIF	MOOY01000008	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MOOY01000008/index.html	cluster-1	t1pks	15398	Rhizobium arenae	Proteobacteria	10	[u'AMCX01000019', u'AZNX01000001', u'LNQB01000073', u'LPUX01000053', u'LYBW01000060', u'MBFK01000150', u'MKIP01000058', u'UBWJ01000014', u'UBXS01000009', u'UCGX01000013']	10	[u'JQMF01000001', u'KB905370', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'QKLQ01000001']	43	2	12.3392427679	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LQPW01000167	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LQPW01000167/index.html	cluster-2	t1pks-nrps	7132	Mycobacterium szulgai	Actinobacteria	8	[u'AP017635', u'AP018410', u'CP000854', u'CP025779', u'KZ269929', u'LQPF01000043', u'MVIK01000003', u'NCXP01000025']	2	[u'MVHE01000006']	169	2	16.9459621939	False	False	False
DNA polymerase sliding clamp	GriR_DnaN	LISY01000001	50	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LISY01000001_461406_841961/index.html	cluster-1	ectoine-arylpolyene-t1pks-nrps-butyrolactone-ladderane	7853	Streptomyces sp. TSRI0261	Actinobacteria	0	[]	3	[u'CM003601', u'LIVW01000001']	4	4	0.747537597299	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	PDHO01000010	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PDHO01000010/index.html	cluster-1	t1pks	8402	Mycobacterium sp. ENV421	Actinobacteria	2	[u'CP019882', u'LN929908']	10	[u'AGIQ01000004', u'BEWG01000104', u'CP011773', u'CP018043', u'JALN02000001', u'MVIH01000007', u'NOZR01000005', u'QAYH01000008', u'UGQK01000002']	169	2	15.6491964428	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	MLAW01000009	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MLAW01000009/index.html	cluster-1	t1pks-nrps	15558	Roseofilum reptotaenium AO1-A	Cyanobacteria	0	[]	1	[]	73	2	8.77712670376	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	NJAH01000006	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NJAH01000006/index.html	cluster-1	nrps-t1pks-PUFA-otherks	9434	Xenorhabdus sp. KK7.4	Proteobacteria	3	[u'CP016176', u'NIBV01000002', u'NIUA01000001']	5	[u'NIBS01000014', u'NJGH01000020', u'NZ_NJGH01000020', u'QTUB01000001']	75	2	10.7303030308	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZLS01000103	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZLS01000103/index.html	cluster-1	t1pks-nrps	8275	Mycobacterium asiaticum	Actinobacteria	13	[u'HG964936', u'LQOY01000248', u'LQPQ01000178', u'LZKQ01000051', u'LZKS01000106', u'LZLF01000227', u'LZLM01000005', u'LZLQ01000124', u'LZMH01000031', u'MAEM01000259', u'MVHE01000006', u'NCXP01000025', u'PEQP01000006']	1	[]	169	2	17.7272104364	False	False	False
Translation initiation factor	rubR1_TIF	MBFK01000150	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/MBFK01000150/index.html	cluster-1	t1pks	14331	Ensifer shofinae	Proteobacteria	13	[u'AZNX01000001', u'JQMF01000001', u'LMEY01000001', u'LMFA01000005', u'LMFB01000001', u'LMJD01000001', u'LMJJ01000001', u'LMQB01000023', u'LNQB01000073', u'LYBW01000060', u'MKIP01000058', u'MOOY01000008', u'UBXS01000009']	7	[u'AMCX01000019', u'KB905370', u'LPUX01000053', u'QKLQ01000001', u'UBWJ01000014', u'UCGX01000013']	43	2	16.6317226705	False	False	False
Leucil-tRNA synthase	agnB2_Leu-tRNA-syn	CP007142	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP007142/index.html	cluster-8	t1pks-nrps	15755	Gynuella sunshinyii YC6258	Proteobacteria	0	[]	3	[]	49	2	4.28157364062	False	False	False
Gyrase B	GyrB-R	CP003943	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP003943_2982153_3289988/index.html	cluster-1	t1pks-nrps	9199	Calothrix sp. PCC 7507	Cyanobacteria	0	[]	1	[]	54	2	7.22714301009	False	False	False
Tryptophanyl-tRNA synthase	Ind0_Trp-tRNA-syn	CP033087	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output/CP033087/index.html	cluster-1	t1pks	10087	Commensalibacter sp. AMU001	Proteobacteria	0	[]	2	[u'QGLT01000005']	27	2	5.39956650183	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	LZSG01000070	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LZSG01000070/index.html	cluster-1	t1pks-nrps	16643	Mycobacterium sp. 1164966.3	Actinobacteria	0	[]	2	[u'LZIJ01000197']	169	2	16.817732601	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	KZ836076	60	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KZ836076_46105_377437/index.html	cluster-1	t2pks-t1pks	2547	Streptomyces qinglanensis	Actinobacteria	1	[u'CP026304']	5	[u'AUKN01000003', u'KE150468', u'LJGV01000022', u'PEFS01000001']	56	2	9.5070619074	False	False	False
Beta proteasome subunit	SalI_beta_proteasome	NKQX01000001	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NKQX01000001_151280_538529/index.html	cluster-2	t1pks-nrps	9810	Mycobacterium kansasii	Actinobacteria	0	[]	12	[u'CP009483', u'CP019885', u'CP019888', u'JANY01000012', u'MWKV01000001', u'MWKW01000001', u'MWKX01000001', u'MWKY01000001', u'MWQA01000001', u'NKRA01000001', u'NZ_UPHU01000001']	37	2	11.6143381102	False	False	False
Gyrase B	GyrB-R	CP030117	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/CP030117_3054258_3755326/index.html	cluster-4	transatpks-nrps	19766	Brevibacillus brevis	Firmicutes	0	[]	12	[u'AKIX01000028', u'AP008955', u'AP008955', u'CP018145', u'CP023474', u'LGJF01000001', u'LMPN01000003', u'PXZM01000036', u'PXZN01000012', u'PXZO01000002', u'QRDR01000001']	54	4	4.80337324904	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	QMDO01000001	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/QMDO01000001_1135332_1505440/index.html	cluster-1	transatpks-otherks-nrps	6777	Vallitalea guaymasensis	Firmicutes	-1	[]	-1	[]	0	4	-1.0	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	NIUA01000001	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/NIUA01000001_0_513833/index.html	cluster-1	nrps-t1pks-PUFA-otherks	11055	Xenorhabdus szentirmaii	Proteobacteria	6	[u'CP016176', u'NIBS01000014', u'NJAH01000006', u'NJGH01000020', u'NZ_NJGH01000020', u'QTUB01000001']	2	[u'NIBV01000002']	75	2	10.8180783769	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	DIHE01000043	35	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/DIHE01000043/index.html	cluster-1	t1pks-nrps	19580	Holophagales bacterium UBA5704 (sediment metagenome)	Acidobacteria	0	[]	1	[]	169	2	3.14284325689	False	False	False
Elongation factor Tu	EF-Tu	PAYB01000020	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/PAYB01000020/index.html	cluster-1	t1pks	11199	Cobetia sp. (marine metagenome)	Proteobacteria	0	[]	4	[u'FPLA01000020', u'JQJA01000015', u'NBVS01000009']	41	2	14.1757509515	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	LT607409	25	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/LT607409_3438850_3989295/index.html	cluster-2	thiopeptide-t2pks-t1pks	12333	Micromonospora chokoriensis	Actinobacteria	0	[]	1	[]	76	4	18.4783880523	False	False	False
Acetyl CoA carboxylase	AdmT_ACC	JNLE01000003	30	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/JNLE01000003_2272925_2616331/index.html	cluster-1	transatpks-lantipeptide-otherks	6599	Clostridium sp. KNHs205	Firmicutes	0	[]	1	[]	58	4	15.5859751645	False	False	False
Isoleucyl tRNA synthetase	mupM_Ile-tRNA-syn	KK322520	20	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/KK322520_1582125_1883386/index.html	cluster-1	t1pks	8713	Mycobacterium tuberculosis XTB13-193	Actinobacteria	-1	[]	-1	[]	0	2	-1.0	False	False	False
Gyrase B	GyrB-R	DINI01000028	40	/Users/gvandova/TargetMining/Antismash_gbids/antismash_output_assemblies_all/DINI01000028/index.html	cluster-1	t1pks-nrps	8439	Flavobacteriaceae bacterium UBA5544 (wastewater metagenome)	Bacteroidetes	1	[u'AUHD01000016']	1	[]	54	0	8.47868155066	False	False	False
